cod_ibge;Municipio;Ano;Grupos Numero;Grupos;População
3535101;Palmares Paulista;2016;1;Baixo;12204
3535101;Palmares Paulista;2018;1;Baixo;12594
3535101;Palmares Paulista;2020;2;Médio;12997
3535101;Palmares Paulista;2022;2;Médio;9658
3535101;Palmares Paulista;2024;2;Médio;9341
3535200;Palmeira d'Oeste;2014;2;Médio;9368
3535200;Palmeira d'Oeste;2016;3;Alto;9276
3535200;Palmeira d'Oeste;2018;3;Alto;9203
3535200;Palmeira d'Oeste;2020;2;Médio;9130
3535200;Palmeira d'Oeste;2022;2;Médio;8908
3535200;Palmeira d'Oeste;2024;3;Alto;8764
3535309;Palmital;2014;2;Médio;21362
3535309;Palmital;2016;2;Médio;21446
3535309;Palmital;2018;2;Médio;21523
3535309;Palmital;2020;2;Médio;21599
3535309;Palmital;2022;3;Alto;19605
3535309;Palmital;2024;3;Alto;19276
3535408;Panorama;2014;1;Baixo;14832
3535408;Panorama;2016;1;Baixo;14957
3535408;Panorama;2018;2;Médio;15078
3535408;Panorama;2020;2;Médio;15199
3535408;Panorama;2022;1;Baixo;14961
3535408;Panorama;2024;2;Médio;14890
3535507;Paraguaçu Paulista;2014;2;Médio;43061
3535507;Paraguaçu Paulista;2016;3;Alto;43447
3535507;Paraguaçu Paulista;2018;3;Alto;43812
3535507;Paraguaçu Paulista;2020;3;Alto;44180
3535507;Paraguaçu Paulista;2022;2;Médio;41128
3535507;Paraguaçu Paulista;2024;2;Médio;40565
3535606;Paraibuna;2014;2;Médio;17724
3535606;Paraibuna;2016;2;Médio;17893
3535606;Paraibuna;2018;3;Alto;18060
3535606;Paraibuna;2020;3;Alto;18230
3535606;Paraibuna;2022;2;Médio;17665
3535606;Paraibuna;2024;3;Alto;17654
3535705;Paraíso;2014;3;Alto;6060
3535705;Paraíso;2016;3;Alto;6135
3535705;Paraíso;2018;4;Muito alto;6202
3535705;Paraíso;2020;4;Muito alto;6269
3535705;Paraíso;2022;3;Alto;6098
3535705;Paraíso;2024;4;Muito alto;6117
3535804;Paranapanema;2014;1;Baixo;18648
3535804;Paranapanema;2016;3;Alto;19083
3535804;Paranapanema;2018;4;Muito alto;19517
3535804;Paranapanema;2020;3;Alto;19962
3535804;Paranapanema;2022;2;Médio;19384
3535804;Paranapanema;2024;3;Alto;19635
3535903;Paranapuã;2014;2;Médio;3851
3535903;Paranapuã;2016;3;Alto;3866
3535903;Paranapuã;2018;3;Alto;3879
3535903;Paranapuã;2020;4;Muito alto;3892
3535903;Paranapuã;2022;3;Alto;4029
3535903;Paranapuã;2024;4;Muito alto;4067
3536000;Parapuã;2014;2;Médio;10699
3536000;Parapuã;2016;1;Baixo;10631
3536000;Parapuã;2018;2;Médio;10569
3536000;Parapuã;2020;4;Muito alto;10507
3536000;Parapuã;2022;3;Alto;10582
3536000;Parapuã;2024;3;Alto;10492
3536109;Pardinho;2014;1;Baixo;5901
3536109;Pardinho;2016;1;Baixo;6064
3536109;Pardinho;2018;1;Baixo;6226
3536109;Pardinho;2020;1;Baixo;6392
3536109;Pardinho;2022;1;Baixo;7141
3536109;Pardinho;2024;2;Médio;7380
3536208;Pariquera-Açu;2014;1;Baixo;18774
3536208;Pariquera-Açu;2016;1;Baixo;18937
3536208;Pariquera-Açu;2018;2;Médio;19094
3536208;Pariquera-Açu;2020;2;Médio;19251
3536208;Pariquera-Açu;2022;1;Baixo;19227
3536208;Pariquera-Açu;2024;1;Baixo;19271
3536257;Parisi;2014;1;Baixo;2044
3536257;Parisi;2016;1;Baixo;2049
3536257;Parisi;2018;2;Médio;2052
3536257;Parisi;2020;1;Baixo;2054
3536257;Parisi;2022;2;Médio;2885
3536257;Parisi;2024;4;Muito alto;3007
3536307;Patrocínio Paulista;2014;1;Baixo;13594
3536307;Patrocínio Paulista;2016;3;Alto;13890
3536307;Patrocínio Paulista;2018;3;Alto;14174
3536307;Patrocínio Paulista;2020;3;Alto;14463
3536307;Patrocínio Paulista;2022;2;Médio;14501
3536307;Patrocínio Paulista;2024;1;Baixo;14692
3536406;Paulicéia;2014;1;Baixo;6669
3536406;Paulicéia;2016;2;Médio;6833
3536406;Paulicéia;2018;2;Médio;6988
3536406;Paulicéia;2020;3;Alto;7146
3536406;Paulicéia;2022;1;Baixo;7942
3536406;Paulicéia;2024;2;Médio;8157
3536505;Paulínia;2014;4;Muito alto;92231
3536505;Paulínia;2016;4;Muito alto;96955
3536505;Paulínia;2018;4;Muito alto;100915
3536505;Paulínia;2020;4;Muito alto;105037
3536505;Paulínia;2022;4;Muito alto;110309
3536505;Paulínia;2024;4;Muito alto;114711
3536570;Paulistânia;2014;3;Alto;1777
3536570;Paulistânia;2016;4;Muito alto;1775
3536570;Paulistânia;2018;4;Muito alto;1772
3536570;Paulistânia;2020;4;Muito alto;1769
3536570;Paulistânia;2022;3;Alto;2088
3536570;Paulistânia;2024;4;Muito alto;2122
3536604;Paulo de Faria;2014;1;Baixo;8548
3536604;Paulo de Faria;2016;2;Médio;8534
3536604;Paulo de Faria;2018;3;Alto;8528
3536604;Paulo de Faria;2020;2;Médio;8521
3536604;Paulo de Faria;2022;1;Baixo;7408
3536604;Paulo de Faria;2024;3;Alto;7181
3536703;Pederneiras;2014;2;Médio;43169
3536703;Pederneiras;2016;2;Médio;43993
3536703;Pederneiras;2018;3;Alto;44775
3536703;Pederneiras;2020;3;Alto;45570
3536703;Pederneiras;2022;2;Médio;44803
3536703;Pederneiras;2024;3;Alto;45238
3536802;Pedra Bela;2014;1;Baixo;5859
3536802;Pedra Bela;2016;1;Baixo;5896
3536802;Pedra Bela;2018;2;Médio;5930
3536802;Pedra Bela;2020;4;Muito alto;5964
3536802;Pedra Bela;2022;3;Alto;6551
3536802;Pedra Bela;2024;3;Alto;6686
3536901;Pedranópolis;2014;2;Médio;2494
3536901;Pedranópolis;2016;3;Alto;2467
3536901;Pedranópolis;2018;3;Alto;2445
3536901;Pedranópolis;2020;3;Alto;2422
3536901;Pedranópolis;2022;3;Alto;2785
3536901;Pedranópolis;2024;4;Muito alto;2819
3537008;Pedregulho;2014;1;Baixo;15940
3537008;Pedregulho;2016;2;Médio;16057
3537008;Pedregulho;2018;2;Médio;16167
3537008;Pedregulho;2020;3;Alto;16279
3537008;Pedregulho;2022;2;Médio;15526
3537008;Pedregulho;2024;2;Médio;15421
3537107;Pedreira;2014;3;Alto;43693
3537107;Pedreira;2016;3;Alto;44707
3537107;Pedreira;2018;3;Alto;45618
3537107;Pedreira;2020;4;Muito alto;46548
3537107;Pedreira;2022;3;Alto;43101
3537107;Pedreira;2024;4;Muito alto;43261
3537156;Pedrinhas Paulista;2014;3;Alto;2969
3537156;Pedrinhas Paulista;2016;3;Alto;2983
3537156;Pedrinhas Paulista;2018;4;Muito alto;2997
3537156;Pedrinhas Paulista;2020;4;Muito alto;3010
3537156;Pedrinhas Paulista;2022;4;Muito alto;2805
3537156;Pedrinhas Paulista;2024;4;Muito alto;2793
3537206;Pedro de Toledo;2014;1;Baixo;10497
3537206;Pedro de Toledo;2016;1;Baixo;10653
3537206;Pedro de Toledo;2018;1;Baixo;10814
3537206;Pedro de Toledo;2020;2;Médio;10977
3537206;Pedro de Toledo;2022;2;Médio;11273
3537206;Pedro de Toledo;2024;2;Médio;11387
3537305;Penápolis;2014;2;Médio;59492
3537305;Penápolis;2016;3;Alto;59953
3537305;Penápolis;2018;3;Alto;60362
3537305;Penápolis;2020;3;Alto;60774
3537305;Penápolis;2022;3;Alto;61656
3537305;Penápolis;2024;3;Alto;61847
3537404;Pereira Barreto;2014;2;Médio;25151
3537404;Pereira Barreto;2016;3;Alto;25237
3537404;Pereira Barreto;2018;3;Alto;25314
3537404;Pereira Barreto;2020;3;Alto;25391
3537404;Pereira Barreto;2022;2;Médio;24101
3537404;Pereira Barreto;2024;3;Alto;23781
3537503;Pereiras;2014;2;Médio;7858
3537503;Pereiras;2016;2;Médio;8056
3537503;Pereiras;2018;2;Médio;8240
3537503;Pereiras;2020;3;Alto;8428
3537503;Pereiras;2022;2;Médio;8727
3537503;Pereiras;2024;3;Alto;8894
3537602;Peruíbe;2014;1;Baixo;62307
3537602;Peruíbe;2016;1;Baixo;63609
3537602;Peruíbe;2018;2;Médio;64892
3537602;Peruíbe;2020;2;Médio;66201
3537602;Peruíbe;2022;1;Baixo;68288
3537602;Peruíbe;2024;2;Médio;69330
3537701;Piacatu;2014;2;Médio;5534
3537701;Piacatu;2016;1;Baixo;5656
3537701;Piacatu;2018;2;Médio;5772
3537701;Piacatu;2020;2;Médio;5891
3537701;Piacatu;2022;1;Baixo;5517
3537701;Piacatu;2024;2;Médio;5527
3537800;Piedade;2014;1;Baixo;52645
3537800;Piedade;2016;1;Baixo;52927
3537800;Piedade;2018;2;Médio;53230
3537800;Piedade;2020;2;Médio;53536
3537800;Piedade;2022;2;Médio;52964
3537800;Piedade;2024;2;Médio;52835
3537909;Pilar do Sul;2014;1;Baixo;27151
3537909;Pilar do Sul;2016;2;Médio;27518
3537909;Pilar do Sul;2018;2;Médio;27867
3537909;Pilar do Sul;2020;3;Alto;28221
3537909;Pilar do Sul;2022;2;Médio;27610
3537909;Pilar do Sul;2024;2;Médio;27685
3538006;Pindamonhangaba;2014;1;Baixo;154082
3538006;Pindamonhangaba;2016;2;Médio;157459
3538006;Pindamonhangaba;2018;3;Alto;160506
3538006;Pindamonhangaba;2020;3;Alto;163611
3538006;Pindamonhangaba;2022;3;Alto;165292
3538006;Pindamonhangaba;2024;3;Alto;167740
3538105;Pindorama;2014;2;Médio;15596
3538105;Pindorama;2016;2;Médio;15844
3538105;Pindorama;2018;2;Médio;16049
3538105;Pindorama;2020;2;Médio;16255
3538105;Pindorama;2022;2;Médio;14545
3538105;Pindorama;2024;3;Alto;14398
3538204;Pinhalzinho;2014;1;Baixo;13784
3538204;Pinhalzinho;2016;2;Médio;14119
3538204;Pinhalzinho;2018;3;Alto;14433
3538204;Pinhalzinho;2020;3;Alto;14755
3538204;Pinhalzinho;2022;2;Médio;15208
3538204;Pinhalzinho;2024;3;Alto;15526
3538303;Piquerobi;2014;2;Médio;3534
3538303;Piquerobi;2016;2;Médio;3534
3538303;Piquerobi;2018;2;Médio;3534
3538303;Piquerobi;2020;3;Alto;3535
3538303;Piquerobi;2022;3;Alto;3266
3538303;Piquerobi;2024;4;Muito alto;3228
3538501;Piquete;2014;1;Baixo;13884
3538501;Piquete;2016;1;Baixo;13790
3538501;Piquete;2018;1;Baixo;13718
3538501;Piquete;2020;1;Baixo;13647
3538501;Piquete;2022;1;Baixo;12501
3538501;Piquete;2024;2;Médio;12149
3538600;Piracaia;2014;1;Baixo;25573
3538600;Piracaia;2016;2;Médio;25811
3538600;Piracaia;2018;3;Alto;26048
3538600;Piracaia;2020;3;Alto;26287
3538600;Piracaia;2022;2;Médio;26023
3538600;Piracaia;2024;3;Alto;26034
3538709;Piracicaba;2014;3;Alto;375358
3538709;Piracicaba;2016;3;Alto;380494
3538709;Piracicaba;2018;4;Muito alto;385155
3538709;Piracicaba;2020;4;Muito alto;389873
3538709;Piracicaba;2022;4;Muito alto;422884
3538709;Piracicaba;2024;4;Muito alto;431014
3538808;Piraju;2014;2;Médio;28547
3538808;Piraju;2016;3;Alto;28568
3538808;Piraju;2018;4;Muito alto;28571
3538808;Piraju;2020;3;Alto;28574
3538808;Piraju;2022;3;Alto;29429
3538808;Piraju;2024;3;Alto;29330
3538907;Pirajuí;2014;1;Baixo;23024
3538907;Pirajuí;2016;1;Baixo;23140
3538907;Pirajuí;2018;1;Baixo;23199
3538907;Pirajuí;2020;1;Baixo;23259
3538907;Pirajuí;2022;1;Baixo;22433
3538907;Pirajuí;2024;2;Médio;22218
3539004;Pirangi;2014;2;Médio;10718
3539004;Pirangi;2016;3;Alto;10760
3539004;Pirangi;2018;3;Alto;10792
3539004;Pirangi;2020;4;Muito alto;10823
3539004;Pirangi;2022;3;Alto;10883
3539004;Pirangi;2024;3;Alto;10890
3539103;Pirapora do Bom Jesus;2014;1;Baixo;16918
3539103;Pirapora do Bom Jesus;2016;1;Baixo;17548
3539103;Pirapora do Bom Jesus;2018;1;Baixo;18188
3539103;Pirapora do Bom Jesus;2020;1;Baixo;18851
3539103;Pirapora do Bom Jesus;2022;1;Baixo;18350
3539103;Pirapora do Bom Jesus;2024;1;Baixo;18729
3539202;Pirapozinho;2014;2;Médio;25705
3539202;Pirapozinho;2016;2;Médio;26215
3539202;Pirapozinho;2018;3;Alto;26709
3539202;Pirapozinho;2020;2;Médio;27213
3539202;Pirapozinho;2022;2;Médio;25343
3539202;Pirapozinho;2024;2;Médio;25302
3539301;Pirassununga;2014;2;Médio;71620
3539301;Pirassununga;2016;3;Alto;72356
3539301;Pirassununga;2018;3;Alto;73027
3539301;Pirassununga;2020;3;Alto;73706
3539301;Pirassununga;2022;3;Alto;73520
3539301;Pirassununga;2024;3;Alto;73678
3539400;Piratininga;2014;1;Baixo;12533
3539400;Piratininga;2016;2;Médio;12764
3539400;Piratininga;2018;2;Médio;12987
3539400;Piratininga;2020;3;Alto;13213
3539400;Piratininga;2022;3;Alto;15084
3539400;Piratininga;2024;2;Médio;15543
3539509;Pitangueiras;2014;1;Baixo;36632
3539509;Pitangueiras;2016;2;Médio;37295
3539509;Pitangueiras;2018;2;Médio;37934
3539509;Pitangueiras;2020;2;Médio;38584
3539509;Pitangueiras;2022;2;Médio;33685
3539509;Pitangueiras;2024;3;Alto;33190
3539608;Planalto;2014;2;Médio;4755
3539608;Planalto;2016;2;Médio;4897
3539608;Planalto;2018;2;Médio;5031
3539608;Planalto;2020;2;Médio;5167
3539608;Planalto;2022;3;Alto;4390
3539608;Planalto;2024;3;Alto;4317
3539707;Platina;2014;1;Baixo;3314
3539707;Platina;2016;3;Alto;3378
3539707;Platina;2018;3;Alto;3439
3539707;Platina;2020;2;Médio;3501
3539707;Platina;2022;1;Baixo;3026
3539707;Platina;2024;3;Alto;3001
3539806;Poá;2014;2;Médio;110001
3539806;Poá;2016;2;Médio;111929
3539806;Poá;2018;2;Médio;113719
3539806;Poá;2020;2;Médio;115538
3539806;Poá;2022;2;Médio;103780
3539806;Poá;2024;2;Médio;102555
3539905;Poloni;2014;3;Alto;5507
3539905;Poloni;2016;2;Médio;5562
3539905;Poloni;2018;3;Alto;5615
3539905;Poloni;2020;3;Alto;5667
3539905;Poloni;2022;2;Médio;5591
3539905;Poloni;2024;3;Alto;5583
3540002;Pompéia;2014;2;Médio;20507
3540002;Pompéia;2016;2;Médio;20775
3540002;Pompéia;2018;3;Alto;21027
3540002;Pompéia;2020;4;Muito alto;21282
3540002;Pompéia;2022;4;Muito alto;20194
3540002;Pompéia;2024;4;Muito alto;20110
3540101;Pongaí;2014;1;Baixo;3411
3540101;Pongaí;2016;1;Baixo;3385
3540101;Pongaí;2018;2;Médio;3368
3540101;Pongaí;2020;2;Médio;3351
3540101;Pongaí;2022;3;Alto;3396
3540101;Pongaí;2024;4;Muito alto;3375
3540200;Pontal;2014;1;Baixo;44239
3540200;Pontal;2016;1;Baixo;46092
3540200;Pontal;2018;3;Alto;47661
3540200;Pontal;2020;3;Alto;49283
3540200;Pontal;2022;2;Médio;37625
3540200;Pontal;2024;2;Médio;36946
3540259;Pontalinda;2014;1;Baixo;4249
3540259;Pontalinda;2016;1;Baixo;4333
3540259;Pontalinda;2018;1;Baixo;4409
3540259;Pontalinda;2020;2;Médio;4487
3540259;Pontalinda;2022;1;Baixo;4127
3540259;Pontalinda;2024;2;Médio;4099
3540309;Pontes Gestal;2014;2;Médio;2519
3540309;Pontes Gestal;2016;3;Alto;2522
3540309;Pontes Gestal;2018;3;Alto;2524
3540309;Pontes Gestal;2020;2;Médio;2528
3540309;Pontes Gestal;2022;4;Muito alto;2388
3540309;Pontes Gestal;2024;4;Muito alto;2356
3540408;Populina;2014;1;Baixo;4125
3540408;Populina;2016;2;Médio;4079
3540408;Populina;2018;2;Médio;4037
3540408;Populina;2020;2;Médio;3995
3540408;Populina;2022;2;Médio;4128
3540408;Populina;2024;3;Alto;4085
3540507;Porangaba;2014;1;Baixo;8738
3540507;Porangaba;2016;1;Baixo;8939
3540507;Porangaba;2018;1;Baixo;9122
3540507;Porangaba;2020;2;Médio;9310
3540507;Porangaba;2022;1;Baixo;10435
3540507;Porangaba;2024;2;Médio;10740
3540606;Porto Feliz;2014;3;Alto;50041
3540606;Porto Feliz;2016;3;Alto;50607
3540606;Porto Feliz;2018;3;Alto;51149
3540606;Porto Feliz;2020;3;Alto;51697
3540606;Porto Feliz;2022;3;Alto;56440
3540606;Porto Feliz;2024;4;Muito alto;57324
3540705;Porto Ferreira;2014;2;Médio;52568
3540705;Porto Ferreira;2016;3;Alto;53117
3540705;Porto Ferreira;2018;3;Alto;53607
3540705;Porto Ferreira;2020;3;Alto;54102
3540705;Porto Ferreira;2022;2;Médio;52640
3540705;Porto Ferreira;2024;3;Alto;52490
3540754;Potim;2014;1;Baixo;19899
3540754;Potim;2016;1;Baixo;20171
3540754;Potim;2018;1;Baixo;20434
3540754;Potim;2020;1;Baixo;20702
3540754;Potim;2022;1;Baixo;20385
3540754;Potim;2024;2;Médio;20462
3540804;Potirendaba;2014;3;Alto;15958
3540804;Potirendaba;2016;3;Alto;16194
3540804;Potirendaba;2018;3;Alto;16398
3540804;Potirendaba;2020;3;Alto;16605
3540804;Potirendaba;2022;2;Médio;18473
3540804;Potirendaba;2024;3;Alto;18952
3540853;Pracinha;2014;1;Baixo;2871
3540853;Pracinha;2016;2;Médio;2885
3540853;Pracinha;2018;1;Baixo;2899
3540853;Pracinha;2020;1;Baixo;2913
3540853;Pracinha;2022;2;Médio;2580
3540853;Pracinha;2024;2;Médio;2547
3540903;Pradópolis;2014;3;Alto;18887
3540903;Pradópolis;2016;3;Alto;19609
3540903;Pradópolis;2018;3;Alto;20248
3540903;Pradópolis;2020;2;Médio;20907
3540903;Pradópolis;2022;2;Médio;17080
3540903;Pradópolis;2024;3;Alto;16898
3541000;Praia Grande;2014;2;Médio;284757
3541000;Praia Grande;2016;2;Médio;295928
3541000;Praia Grande;2018;3;Alto;306207
3541000;Praia Grande;2020;3;Alto;316844
3541000;Praia Grande;2022;2;Médio;349233
3541000;Praia Grande;2024;2;Médio;362457
3541059;Pratânia;2014;2;Médio;4813
3541059;Pratânia;2016;2;Médio;4926
3541059;Pratânia;2018;3;Alto;5040
3541059;Pratânia;2020;3;Alto;5156
3541059;Pratânia;2022;3;Alto;5122
3541059;Pratânia;2024;3;Alto;5200
3541109;Presidente Alves;2014;1;Baixo;4073
3541109;Presidente Alves;2016;3;Alto;4052
3541109;Presidente Alves;2018;3;Alto;4036
3541109;Presidente Alves;2020;2;Médio;4020
3541109;Presidente Alves;2022;2;Médio;3806
3541109;Presidente Alves;2024;2;Médio;3721
3541208;Presidente Bernardes;2014;1;Baixo;13650
3541208;Presidente Bernardes;2016;1;Baixo;13679
3541208;Presidente Bernardes;2018;1;Baixo;13700
3541208;Presidente Bernardes;2020;2;Médio;13720
3541208;Presidente Bernardes;2022;2;Médio;14483
3541208;Presidente Bernardes;2024;2;Médio;14556
3541307;Presidente Epitácio;2014;1;Baixo;41727
3541307;Presidente Epitácio;2016;2;Médio;41947
3541307;Presidente Epitácio;2018;2;Médio;42174
3541307;Presidente Epitácio;2020;2;Médio;42400
3541307;Presidente Epitácio;2022;3;Alto;39517
3541307;Presidente Epitácio;2024;3;Alto;38874
3541406;Presidente Prudente;2014;2;Médio;213313
3541406;Presidente Prudente;2016;3;Alto;216044
3541406;Presidente Prudente;2018;3;Alto;218544
3541406;Presidente Prudente;2020;4;Muito alto;221073
3541406;Presidente Prudente;2022;3;Alto;225537
3541406;Presidente Prudente;2024;3;Alto;227294
3541505;Presidente Venceslau;2014;3;Alto;37975
3541505;Presidente Venceslau;2016;2;Médio;37995
3541505;Presidente Venceslau;2018;3;Alto;38000
3541505;Presidente Venceslau;2020;3;Alto;38005
3541505;Presidente Venceslau;2022;3;Alto;35219
3541505;Presidente Venceslau;2024;3;Alto;34474
3541604;Promissão;2014;1;Baixo;37286
3541604;Promissão;2016;2;Médio;38094
3541604;Promissão;2018;2;Médio;38873
3541604;Promissão;2020;2;Médio;39667
3541604;Promissão;2022;2;Médio;35135
3541604;Promissão;2024;2;Médio;34802
3541653;Quadra;2014;1;Baixo;3430
3541653;Quadra;2016;1;Baixo;3526
3541653;Quadra;2018;2;Médio;3616
3541653;Quadra;2020;4;Muito alto;3708
3541653;Quadra;2022;2;Médio;3404
3541653;Quadra;2024;3;Alto;3424
3541703;Quatá;2014;1;Baixo;13259
3541703;Quatá;2016;3;Alto;13488
3541703;Quatá;2018;2;Médio;13710
3541703;Quatá;2020;2;Médio;13935
3541703;Quatá;2022;1;Baixo;13160
3541703;Quatá;2024;3;Alto;13126
3541802;Queiroz;2014;2;Médio;2994
3541802;Queiroz;2016;2;Médio;3089
3541802;Queiroz;2018;3;Alto;3183
3541802;Queiroz;2020;4;Muito alto;3279
3541802;Queiroz;2022;3;Alto;3262
3541802;Queiroz;2024;4;Muito alto;3331
3541901;Queluz;2014;1;Baixo;11894
3541901;Queluz;2016;1;Baixo;12168
3541901;Queluz;2018;1;Baixo;12404
3541901;Queluz;2020;1;Baixo;12644
3541901;Queluz;2022;2;Médio;9172
3541901;Queluz;2024;1;Baixo;8742
3542008;Quintana;2014;2;Médio;6207
3542008;Quintana;2016;2;Médio;6307
3542008;Quintana;2018;3;Alto;6403
3542008;Quintana;2020;3;Alto;6500
3542008;Quintana;2022;2;Médio;7030
3542008;Quintana;2024;3;Alto;7198
3542107;Rafard;2014;2;Médio;8738
3542107;Rafard;2016;2;Médio;8810
3542107;Rafard;2018;2;Médio;8893
3542107;Rafard;2020;3;Alto;8976
3542107;Rafard;2022;3;Alto;8962
3542107;Rafard;2024;3;Alto;8992
3542206;Rancharia;2014;2;Médio;28800
3542206;Rancharia;2016;2;Médio;28809
3542206;Rancharia;2018;3;Alto;28828
3542206;Rancharia;2020;3;Alto;28847
3542206;Rancharia;2022;2;Médio;28589
3542206;Rancharia;2024;3;Alto;28406
3542305;Redenção da Serra;2014;1;Baixo;3852
3542305;Redenção da Serra;2016;1;Baixo;3845
3542305;Redenção da Serra;2018;1;Baixo;3841
3542305;Redenção da Serra;2020;1;Baixo;3837
3542305;Redenção da Serra;2022;1;Baixo;4489
3542305;Redenção da Serra;2024;2;Médio;4598
3542404;Regente Feijó;2014;2;Médio;18906
3542404;Regente Feijó;2016;3;Alto;19109
3542404;Regente Feijó;2018;3;Alto;19298
3542404;Regente Feijó;2020;3;Alto;19491
3542404;Regente Feijó;2022;3;Alto;20133
3542404;Regente Feijó;2024;3;Alto;20341
3542503;Reginópolis;2014;1;Baixo;7265
3542503;Reginópolis;2016;2;Médio;7249
3542503;Reginópolis;2018;2;Médio;7232
3542503;Reginópolis;2020;3;Alto;7215
3542503;Reginópolis;2022;3;Alto;7660
3542503;Reginópolis;2024;3;Alto;7736
3542602;Registro;2014;1;Baixo;54058
3542602;Registro;2016;2;Médio;54050
3542602;Registro;2018;3;Alto;54133
3542602;Registro;2020;3;Alto;54216
3542602;Registro;2022;2;Médio;59906
3542602;Registro;2024;2;Médio;60450
3542701;Restinga;2014;1;Baixo;6946
3542701;Restinga;2016;2;Médio;7129
3542701;Restinga;2018;2;Médio;7309
3542701;Restinga;2020;2;Médio;7493
3542701;Restinga;2022;1;Baixo;6405
3542701;Restinga;2024;2;Médio;6317
3542800;Ribeira;2014;1;Baixo;3295
3542800;Ribeira;2016;1;Baixo;3272
3542800;Ribeira;2018;1;Baixo;3257
3542800;Ribeira;2020;2;Médio;3242
3542800;Ribeira;2022;3;Alto;3134
3542800;Ribeira;2024;2;Médio;3076
3542909;Ribeirão Bonito;2014;1;Baixo;12458
3542909;Ribeirão Bonito;2016;1;Baixo;12625
3542909;Ribeirão Bonito;2018;2;Médio;12791
3542909;Ribeirão Bonito;2020;2;Médio;12959
3542909;Ribeirão Bonito;2022;2;Médio;10997
3542909;Ribeirão Bonito;2024;1;Baixo;10712
3543006;Ribeirão Branco;2014;1;Baixo;17855
3543006;Ribeirão Branco;2016;1;Baixo;17736
3543006;Ribeirão Branco;2018;1;Baixo;17710
3543006;Ribeirão Branco;2020;2;Médio;17685
3543006;Ribeirão Branco;2022;1;Baixo;18624
3543006;Ribeirão Branco;2024;1;Baixo;18615
3543105;Ribeirão Corrente;2014;1;Baixo;4432
3543105;Ribeirão Corrente;2016;2;Médio;4511
3543105;Ribeirão Corrente;2018;3;Alto;4587
3543105;Ribeirão Corrente;2020;3;Alto;4664
3543105;Ribeirão Corrente;2022;2;Médio;4606
3543105;Ribeirão Corrente;2024;3;Alto;4623
3543204;Ribeirão do Sul;2014;3;Alto;4401
3543204;Ribeirão do Sul;2016;2;Médio;4383
3543204;Ribeirão do Sul;2018;2;Médio;4371
3543204;Ribeirão do Sul;2020;2;Médio;4360
3543204;Ribeirão do Sul;2022;2;Médio;4675
3543204;Ribeirão do Sul;2024;3;Alto;4676
3543238;Ribeirão dos Índios;2014;1;Baixo;2165
3543238;Ribeirão dos Índios;2016;1;Baixo;2156
3543238;Ribeirão dos Índios;2018;2;Médio;2148
3543238;Ribeirão dos Índios;2020;3;Alto;2141
3543238;Ribeirão dos Índios;2022;2;Médio;2026
3543238;Ribeirão dos Índios;2024;4;Muito alto;1991
3543253;Ribeirão Grande;2014;1;Baixo;7457
3543253;Ribeirão Grande;2016;1;Baixo;7475
3543253;Ribeirão Grande;2018;2;Médio;7493
3543253;Ribeirão Grande;2020;1;Baixo;7510
3543253;Ribeirão Grande;2022;1;Baixo;7450
3543253;Ribeirão Grande;2024;1;Baixo;7399
3543303;Ribeirão Pires;2014;3;Alto;115677
3543303;Ribeirão Pires;2016;3;Alto;116875
3543303;Ribeirão Pires;2018;4;Muito alto;117917
3543303;Ribeirão Pires;2020;3;Alto;118968
3543303;Ribeirão Pires;2022;3;Alto;115542
3543303;Ribeirão Pires;2024;3;Alto;115053
3543402;Ribeirão Preto;2014;3;Alto;638796
3543402;Ribeirão Preto;2016;3;Alto;654893
3543402;Ribeirão Preto;2018;3;Alto;669180
3543402;Ribeirão Preto;2020;3;Alto;683777
3543402;Ribeirão Preto;2022;3;Alto;697942
3543402;Ribeirão Preto;2024;4;Muito alto;711054
3543501;Riversul;2014;1;Baixo;5947
3543501;Riversul;2016;1;Baixo;5855
3543501;Riversul;2018;1;Baixo;5779
3543501;Riversul;2020;1;Baixo;5705
3543501;Riversul;2022;1;Baixo;5603
3543501;Riversul;2024;1;Baixo;5514
3543600;Rifaina;2014;1;Baixo;3447
3543600;Rifaina;2016;2;Médio;3454
3543600;Rifaina;2018;2;Médio;3460
3543600;Rifaina;2020;3;Alto;3468
3543600;Rifaina;2022;3;Alto;4044
3543600;Rifaina;2024;4;Muito alto;4157
3543709;Rincão;2014;1;Baixo;10440
3543709;Rincão;2016;2;Médio;10456
3543709;Rincão;2018;2;Médio;10476
3543709;Rincão;2020;1;Baixo;10496
3543709;Rincão;2022;2;Médio;9107
3543709;Rincão;2024;3;Alto;8808
3543808;Rinópolis;2014;1;Baixo;9838
3543808;Rinópolis;2016;1;Baixo;9795
3543808;Rinópolis;2018;2;Médio;9757
3543808;Rinópolis;2020;2;Médio;9720
3543808;Rinópolis;2022;2;Médio;9264
3543808;Rinópolis;2024;3;Alto;9136
3543907;Rio Claro;2014;3;Alto;192460
3543907;Rio Claro;2016;2;Médio;195490
3543907;Rio Claro;2018;3;Alto;198330
3543907;Rio Claro;2020;3;Alto;201212
3543907;Rio Claro;2022;3;Alto;201309
3543907;Rio Claro;2024;3;Alto;202758
3544004;Rio das Pedras;2014;2;Médio;31593
3544004;Rio das Pedras;2016;2;Médio;32594
3544004;Rio das Pedras;2018;3;Alto;33493
