"cod_ibge";"municipio";"ano";"riqueza";"riqueza_estado";"longevidade";"longevidade_estado";"escolaridade";"escolaridade_estado";"IPDM";"IPDM_estado";"media"
3503901;"Arujá";2024;0,474;0,464;0,704;0,716;0,566;0,569;0,581;0,583;1
3503950;"Aspásia";2014;0,241;0,457;0,852;0,698;0,576;0,449;0,556;0,535;0
3503950;"Aspásia";2016;0,238;0,438;0,895;0,717;0,726;0,511;0,62;0,555;0
3503950;"Aspásia";2018;0,276;0,451;0,932;0,721;0,779;0,563;0,662;0,578;0
3503950;"Aspásia";2020;0,298;0,439;0,934;0,722;0,845;0,594;0,692;0,585;0
3503950;"Aspásia";2022;0,282;0,441;0,854;0,697;0,769;0,556;0,635;0,565;0
3503950;"Aspásia";2024;0,324;0,464;0,903;0,716;0,78;0,569;0,669;0,583;0
3504008;"Assis";2014;0,373;0,457;0,715;0,698;0,566;0,449;0,551;0,535;0
3504008;"Assis";2016;0,352;0,438;0,762;0,717;0,614;0,511;0,576;0,555;0
3504008;"Assis";2018;0,365;0,451;0,741;0,721;0,621;0,563;0,576;0,578;1
3504008;"Assis";2020;0,36;0,439;0,733;0,722;0,635;0,594;0,576;0,585;1
3504008;"Assis";2022;0,359;0,441;0,709;0,697;0,587;0,556;0,552;0,565;1
3504008;"Assis";2024;0,386;0,464;0,679;0,716;0,619;0,569;0,561;0,583;1
3504107;"Atibaia";2014;0,44;0,457;0,706;0,698;0,514;0,449;0,553;0,535;0
3504107;"Atibaia";2016;0,42;0,438;0,698;0,717;0,586;0,511;0,568;0,555;0
3504107;"Atibaia";2018;0,439;0,451;0,735;0,721;0,654;0,563;0,609;0,578;0
3504107;"Atibaia";2020;0,438;0,439;0,741;0,722;0,672;0,594;0,617;0,585;0
3504107;"Atibaia";2022;0,423;0,441;0,711;0,697;0,648;0,556;0,594;0,565;0
3504107;"Atibaia";2024;0,44;0,464;0,73;0,716;0,658;0,569;0,609;0,583;0
3504206;"Auriflama";2014;0,315;0,457;0,77;0,698;0,564;0,449;0,55;0,535;0
3504206;"Auriflama";2016;0,299;0,438;0,796;0,717;0,593;0,511;0,563;0,555;0
3504206;"Auriflama";2018;0,317;0,451;0,779;0,721;0,562;0,563;0,553;0,578;1
3504206;"Auriflama";2020;0,311;0,439;0,828;0,722;0,691;0,594;0,61;0,585;0
3504206;"Auriflama";2022;0,308;0,441;0,731;0,697;0,586;0,556;0,542;0,565;1
3504206;"Auriflama";2024;0,344;0,464;0,606;0,716;0,683;0,569;0,544;0,583;1
3504305;"Avaí";2014;0,358;0,457;0,678;0,698;0,275;0,449;0,437;0,535;1
3504305;"Avaí";2016;0,326;0,438;0,805;0,717;0,38;0,511;0,504;0,555;1
3504305;"Avaí";2018;0,366;0,451;0,801;0,721;0,449;0,563;0,539;0,578;1
3504305;"Avaí";2020;0,385;0,439;0,786;0,722;0,402;0,594;0,524;0,585;1
3504305;"Avaí";2022;0,39;0,441;0,705;0,697;0,396;0,556;0,497;0,565;1
3504305;"Avaí";2024;0,449;0,464;0,654;0,716;0,393;0,569;0,499;0,583;1
3504404;"Avanhandava";2014;0,308;0,457;0,648;0,698;0,463;0,449;0,473;0,535;1
3504404;"Avanhandava";2016;0,316;0,438;0,692;0,717;0,514;0,511;0,507;0,555;1
3504404;"Avanhandava";2018;0,322;0,451;0,727;0,721;0,577;0,563;0,542;0,578;1
3504404;"Avanhandava";2020;0,337;0,439;0,633;0,722;0,583;0,594;0,518;0,585;1
3504404;"Avanhandava";2022;0,295;0,441;0,59;0,697;0,548;0,556;0,478;0,565;1
3504404;"Avanhandava";2024;0,338;0,464;0,725;0,716;0,545;0,569;0,536;0,583;1
3504503;"Avaré";2014;0,382;0,457;0,682;0,698;0,496;0,449;0,52;0,535;1
3504503;"Avaré";2016;0,378;0,438;0,698;0,717;0,553;0,511;0,543;0,555;1
3504503;"Avaré";2018;0,39;0,451;0,679;0,721;0,574;0,563;0,548;0,578;1
3504503;"Avaré";2020;0,369;0,439;0,658;0,722;0,58;0,594;0,536;0,585;1
3504503;"Avaré";2022;0,371;0,441;0,634;0,697;0,53;0,556;0,512;0,565;1
3504503;"Avaré";2024;0,412;0,464;0,695;0,716;0,58;0,569;0,562;0,583;1
3504602;"Bady Bassitt";2014;0,367;0,457;0,726;0,698;0,575;0,449;0,556;0,535;0
3504602;"Bady Bassitt";2016;0,341;0,438;0,81;0,717;0,616;0,511;0,589;0,555;0
3504602;"Bady Bassitt";2018;0,353;0,451;0,762;0,721;0,678;0,563;0,598;0,578;0
3504602;"Bady Bassitt";2020;0,358;0,439;0,734;0,722;0,694;0,594;0,595;0,585;0
3504602;"Bady Bassitt";2022;0,326;0,441;0,697;0,697;0,596;0,556;0,54;0,565;1
3504602;"Bady Bassitt";2024;0,355;0,464;0,839;0,716;0,681;0,569;0,625;0,583;0
3504701;"Balbinos";2014;0,233;0,457;0,429;0,698;0,615;0,449;0,426;0,535;1
3504701;"Balbinos";2016;0,215;0,438;0,692;0,717;0,63;0,511;0,512;0,555;1
3504701;"Balbinos";2018;0,237;0,451;0,91;0,721;0,646;0,563;0,598;0,578;0
3504701;"Balbinos";2020;0,225;0,439;0,818;0,722;0,662;0,594;0,568;0,585;1
3504701;"Balbinos";2022;0,207;0,441;0,818;0,697;0,718;0,556;0,581;0,565;0
3504701;"Balbinos";2024;0,276;0,464;0,869;0,716;0,657;0,569;0,601;0,583;0
3504800;"Bálsamo";2014;0,332;0,457;0,825;0,698;0,482;0,449;0,546;0,535;0
3504800;"Bálsamo";2016;0,311;0,438;0,799;0,717;0,549;0,511;0,553;0,555;1
3504800;"Bálsamo";2018;0,342;0,451;0,812;0,721;0,569;0,563;0,574;0,578;1
3504800;"Bálsamo";2020;0,349;0,439;0,79;0,722;0,643;0,594;0,594;0,585;0
3504800;"Bálsamo";2022;0,329;0,441;0,698;0,697;0,679;0,556;0,569;0,565;0
3504800;"Bálsamo";2024;0,366;0,464;0,785;0,716;0,693;0,569;0,615;0,583;0
3504909;"Bananal";2014;0,293;0,457;0,765;0,698;0,247;0,449;0,435;0,535;1
3504909;"Bananal";2016;0,283;0,438;0,812;0,717;0,337;0,511;0,477;0,555;1
3504909;"Bananal";2018;0,285;0,451;0,777;0,721;0,308;0,563;0,457;0,578;1
3504909;"Bananal";2020;0,277;0,439;0,699;0,722;0,318;0,594;0,431;0,585;1
3504909;"Bananal";2022;0,276;0,441;0,706;0,697;0,335;0,556;0,439;0,565;1
3504909;"Bananal";2024;0,296;0,464;0,687;0,716;0,389;0,569;0,457;0,583;1
3505005;"Barão de Antonina";2014;0,242;0,457;0,506;0,698;0,462;0,449;0,403;0,535;1
3505005;"Barão de Antonina";2016;0,23;0,438;0,498;0,717;0,495;0,511;0,408;0,555;1
3505005;"Barão de Antonina";2018;0,245;0,451;0,535;0,721;0,666;0,563;0,482;0,578;1
3505005;"Barão de Antonina";2020;0,244;0,439;0,543;0,722;0,536;0,594;0,441;0,585;1
3505005;"Barão de Antonina";2022;0,243;0,441;0,541;0,697;0,558;0,556;0,447;0,565;1
3505005;"Barão de Antonina";2024;0,256;0,464;0,552;0,716;0,584;0,569;0,464;0,583;1
3505104;"Barbosa";2014;0,294;0,457;0,658;0,698;0,305;0,449;0,419;0,535;1
3505104;"Barbosa";2016;0,273;0,438;0,748;0,717;0,368;0,511;0,463;0,555;1
3505104;"Barbosa";2018;0,293;0,451;0,705;0,721;0,512;0,563;0,503;0,578;1
3505104;"Barbosa";2020;0,29;0,439;0,715;0,722;0,534;0,594;0,513;0,585;1
3505104;"Barbosa";2022;0,304;0,441;0,667;0,697;0,506;0,556;0,492;0,565;1
3505104;"Barbosa";2024;0,338;0,464;0,667;0,716;0,49;0,569;0,498;0,583;1
3505203;"Bariri";2014;0,397;0,457;0,686;0,698;0,53;0,449;0,538;0,535;0
3505203;"Bariri";2016;0,394;0,438;0,769;0,717;0,596;0,511;0,586;0,555;0
3505203;"Bariri";2018;0,396;0,451;0,74;0,721;0,648;0,563;0,595;0,578;0
3505203;"Bariri";2020;0,399;0,439;0,727;0,722;0,672;0,594;0,599;0,585;0
3505203;"Bariri";2022;0,41;0,441;0,676;0,697;0,587;0,556;0,558;0,565;1
3505203;"Bariri";2024;0,44;0,464;0,639;0,716;0,636;0,569;0,572;0,583;1
3505302;"Barra Bonita";2014;0,41;0,457;0,651;0,698;0,527;0,449;0,529;0,535;1
3505302;"Barra Bonita";2016;0,398;0,438;0,708;0,717;0,56;0,511;0,555;0,555;0
3505302;"Barra Bonita";2018;0,404;0,451;0,719;0,721;0,595;0,563;0,573;0,578;1
3505302;"Barra Bonita";2020;0,394;0,439;0,751;0,722;0,592;0,594;0,579;0,585;1
3505302;"Barra Bonita";2022;0,397;0,441;0,682;0,697;0,565;0,556;0,548;0,565;1
3505302;"Barra Bonita";2024;0,43;0,464;0,7;0,716;0,665;0,569;0,598;0,583;0
3505351;"Barra do Chapéu";2014;0,154;0,457;0,697;0,698;0,49;0,449;0,447;0,535;1
3505351;"Barra do Chapéu";2016;0,147;0,438;0,75;0,717;0,449;0,511;0,449;0,555;1
3505351;"Barra do Chapéu";2018;0,168;0,451;0,744;0,721;0,508;0,563;0,473;0,578;1
3505351;"Barra do Chapéu";2020;0,194;0,439;0,738;0,722;0,477;0,594;0,47;0,585;1
3505351;"Barra do Chapéu";2022;0,18;0,441;0,755;0,697;0,464;0,556;0,466;0,565;1
3505351;"Barra do Chapéu";2024;0,203;0,464;0,716;0,716;0,586;0,569;0,502;0,583;1
3505401;"Barra do Turvo";2014;0,201;0,457;0,595;0,698;0,21;0,449;0,335;0,535;1
3505401;"Barra do Turvo";2016;0,187;0,438;0,761;0,717;0,313;0,511;0,42;0,555;1
3505401;"Barra do Turvo";2018;0,221;0,451;0,692;0,721;0,328;0,563;0,414;0,578;1
3505401;"Barra do Turvo";2020;0,213;0,439;0,659;0,722;0,356;0,594;0,409;0,585;1
3505401;"Barra do Turvo";2022;0,226;0,441;0,621;0,697;0,397;0,556;0,415;0,565;1
3505401;"Barra do Turvo";2024;0,256;0,464;0,57;0,716;0,414;0,569;0,413;0,583;1
3505500;"Barretos";2014;0,434;0,457;0,651;0,698;0,513;0,449;0,533;0,535;1
3505500;"Barretos";2016;0,422;0,438;0,653;0,717;0,591;0,511;0,555;0,555;0
3505500;"Barretos";2018;0,443;0,451;0,646;0,721;0,653;0,563;0,581;0,578;0
3505500;"Barretos";2020;0,44;0,439;0,658;0,722;0,674;0,594;0,591;0,585;0
3505500;"Barretos";2022;0,436;0,441;0,655;0,697;0,64;0,556;0,577;0,565;0
3505500;"Barretos";2024;0,465;0,464;0,728;0,716;0,693;0,569;0,629;0,583;0
3505609;"Barrinha";2014;0,326;0,457;0,68;0,698;0,395;0,449;0,467;0,535;1
3505609;"Barrinha";2016;0,311;0,438;0,706;0,717;0,463;0,511;0,493;0,555;1
3505609;"Barrinha";2018;0,326;0,451;0,699;0,721;0,493;0,563;0,506;0,578;1
3505609;"Barrinha";2020;0,316;0,439;0,66;0,722;0,62;0,594;0,532;0,585;1
3505609;"Barrinha";2022;0,311;0,441;0,716;0,697;0,48;0,556;0,502;0,565;1
3505609;"Barrinha";2024;0,333;0,464;0,767;0,716;0,575;0,569;0,558;0,583;1
3505708;"Barueri";2014;0,653;0,457;0,664;0,698;0,503;0,449;0,607;0,535;0
3505708;"Barueri";2016;0,626;0,438;0,66;0,717;0,561;0,511;0,616;0,555;0
3505708;"Barueri";2018;0,623;0,451;0,691;0,721;0,634;0,563;0,649;0,578;0
3505708;"Barueri";2020;0,607;0,439;0,671;0,722;0,681;0,594;0,653;0,585;0
3505708;"Barueri";2022;0,595;0,441;0,651;0,697;0,64;0,556;0,629;0,565;0
3505708;"Barueri";2024;0,621;0,464;0,746;0,716;0,655;0,569;0,674;0,583;0
3505807;"Bastos";2014;0,418;0,457;0,761;0,698;0,487;0,449;0,555;0,535;0
3505807;"Bastos";2016;0,421;0,438;0,719;0,717;0,59;0,511;0,577;0,555;0
3505807;"Bastos";2018;0,446;0,451;0,704;0,721;0,647;0,563;0,599;0,578;0
3505807;"Bastos";2020;0,44;0,439;0,751;0,722;0,678;0,594;0,623;0,585;0
3505807;"Bastos";2022;0,415;0,441;0,671;0,697;0,577;0,556;0,554;0,565;1
3505807;"Bastos";2024;0,442;0,464;0,718;0,716;0,601;0,569;0,587;0,583;0
3505906;"Batatais";2014;0,394;0,457;0,636;0,698;0,479;0,449;0,503;0,535;1
3505906;"Batatais";2016;0,377;0,438;0,735;0,717;0,548;0,511;0,553;0,555;1
3505906;"Batatais";2018;0,383;0,451;0,726;0,721;0,605;0,563;0,571;0,578;1
3505906;"Batatais";2020;0,386;0,439;0,739;0,722;0,595;0,594;0,573;0,585;1
3505906;"Batatais";2022;0,385;0,441;0,674;0,697;0,58;0,556;0,546;0,565;1
3505906;"Batatais";2024;0,414;0,464;0,706;0,716;0,612;0,569;0,577;0,583;1
3506003;"Bauru";2014;0,442;0,457;0,701;0,698;0,446;0,449;0,53;0,535;1
3506003;"Bauru";2016;0,425;0,438;0,718;0,717;0,524;0,511;0,556;0,555;0
3506003;"Bauru";2018;0,444;0,451;0,732;0,721;0,544;0,563;0,573;0,578;1
3506003;"Bauru";2020;0,431;0,439;0,736;0,722;0,601;0,594;0,589;0,585;0
3506003;"Bauru";2022;0,43;0,441;0,723;0,697;0,526;0,556;0,56;0,565;1
3506003;"Bauru";2024;0,456;0,464;0,757;0,716;0,55;0,569;0,588;0,583;0
3506102;"Bebedouro";2014;0,432;0,457;0,651;0,698;0,489;0,449;0,524;0,535;1
3506102;"Bebedouro";2016;0,423;0,438;0,684;0,717;0,551;0,511;0,553;0,555;1
3506102;"Bebedouro";2018;0,443;0,451;0,671;0,721;0,615;0,563;0,576;0,578;1
3506102;"Bebedouro";2020;0,435;0,439;0,725;0,722;0,632;0,594;0,597;0,585;0
3506102;"Bebedouro";2022;0,434;0,441;0,681;0,697;0,602;0,556;0,572;0,565;0
3506102;"Bebedouro";2024;0,467;0,464;0,695;0,716;0,614;0,569;0,592;0,583;0
3506201;"Bento de Abreu";2014;0,379;0,457;0,861;0,698;0,551;0,449;0,597;0,535;0
3506201;"Bento de Abreu";2016;0,376;0,438;0,821;0,717;0,529;0,511;0,575;0,555;0
3506201;"Bento de Abreu";2018;0,401;0,451;0,845;0,721;0,639;0,563;0,628;0,578;0
3506201;"Bento de Abreu";2020;0,407;0,439;0,781;0,722;0,558;0,594;0,582;0,585;1
3506201;"Bento de Abreu";2022;0,406;0,441;0,795;0,697;0,606;0,556;0,602;0,565;0
3506201;"Bento de Abreu";2024;0,43;0,464;0,684;0,716;0,631;0,569;0,582;0,583;1
3506300;"Bernardino de Campos";2014;0,359;0,457;0,74;0,698;0,509;0,449;0,536;0,535;0
3506300;"Bernardino de Campos";2016;0,336;0,438;0,612;0,717;0,525;0,511;0,491;0,555;1
3506300;"Bernardino de Campos";2018;0,354;0,451;0,614;0,721;0,603;0,563;0,524;0,578;1
3506300;"Bernardino de Campos";2020;0,374;0,439;0,64;0,722;0,585;0,594;0,533;0,585;1
3506300;"Bernardino de Campos";2022;0,382;0,441;0,735;0,697;0,546;0,556;0,554;0,565;1
3506300;"Bernardino de Campos";2024;0,419;0,464;0,733;0,716;0,605;0,569;0,586;0,583;0
3506359;"Bertioga";2014;0,575;0,457;0,609;0,698;0,363;0,449;0,516;0,535;1
3506359;"Bertioga";2016;0,559;0,438;0,639;0,717;0,44;0,511;0,546;0,555;1
3506359;"Bertioga";2018;0,548;0,451;0,653;0,721;0,483;0,563;0,561;0,578;1
3506359;"Bertioga";2020;0,553;0,439;0,672;0,722;0,551;0,594;0,592;0,585;0
3506359;"Bertioga";2022;0,519;0,441;0,633;0,697;0,508;0,556;0,553;0,565;1
3506359;"Bertioga";2024;0,552;0,464;0,587;0,716;0,519;0,569;0,553;0,583;1
3506409;"Bilac";2014;0,341;0,457;0,748;0,698;0,569;0,449;0,553;0,535;0
3506409;"Bilac";2016;0,334;0,438;0,706;0,717;0,633;0,511;0,558;0,555;0
3506409;"Bilac";2018;0,344;0,451;0,75;0,721;0,661;0,563;0,585;0,578;0
3506409;"Bilac";2020;0,354;0,439;0,774;0,722;0,728;0,594;0,619;0,585;0
3506409;"Bilac";2022;0,347;0,441;0,713;0,697;0,638;0,556;0,566;0,565;0
3506409;"Bilac";2024;0,365;0,464;0,75;0,716;0,659;0,569;0,591;0,583;0
3506508;"Birigui";2014;0,391;0,457;0,74;0,698;0,649;0,449;0,593;0,535;0
3506508;"Birigui";2016;0,377;0,438;0,721;0,717;0,681;0,511;0,593;0,555;0
3506508;"Birigui";2018;0,399;0,451;0,706;0,721;0,742;0,563;0,616;0,578;0
3506508;"Birigui";2020;0,387;0,439;0,711;0,722;0,742;0,594;0,613;0,585;0
3506508;"Birigui";2022;0,385;0,441;0,706;0,697;0,683;0,556;0,591;0,565;0
3506508;"Birigui";2024;0,413;0,464;0,729;0,716;0,712;0,569;0,618;0,583;0
3506607;"Biritiba Mirim";2014;0,333;0,457;0,641;0,698;0,343;0,449;0,439;0,535;1
3506607;"Biritiba Mirim";2016;0,321;0,438;0,729;0,717;0,421;0,511;0,49;0,555;1
3506607;"Biritiba Mirim";2018;0,344;0,451;0,785;0,721;0,479;0,563;0,536;0,578;1
3506607;"Biritiba Mirim";2020;0,357;0,439;0,712;0,722;0,499;0,594;0,523;0,585;1
3506607;"Biritiba Mirim";2022;0,351;0,441;0,693;0,697;0,443;0,556;0,496;0,565;1
3506607;"Biritiba Mirim";2024;0,378;0,464;0,739;0,716;0,446;0,569;0,521;0,583;1
3506706;"Boa Esperança do Sul";2014;0,411;0,457;0,674;0,698;0,381;0,449;0,489;0,535;1
3506706;"Boa Esperança do Sul";2016;0,399;0,438;0,691;0,717;0,317;0,511;0,469;0,555;1
3506706;"Boa Esperança do Sul";2018;0,399;0,451;0,727;0,721;0,388;0,563;0,505;0,578;1
3506706;"Boa Esperança do Sul";2020;0,394;0,439;0,632;0,722;0,433;0,594;0,486;0,585;1
3506706;"Boa Esperança do Sul";2022;0,395;0,441;0,726;0,697;0,393;0,556;0,505;0,565;1
3506706;"Boa Esperança do Sul";2024;0,451;0,464;0,626;0,716;0,427;0,569;0,501;0,583;1
3506805;"Bocaina";2014;0,397;0,457;0,78;0,698;0,471;0,449;0,549;0,535;0
3506805;"Bocaina";2016;0,413;0,438;0,673;0,717;0,433;0,511;0,506;0,555;1
3506805;"Bocaina";2018;0,356;0,451;0,569;0,721;0,551;0,563;0,492;0,578;1
3506805;"Bocaina";2020;0,348;0,439;0,687;0,722;0,563;0,594;0,533;0,585;1
3506805;"Bocaina";2022;0,353;0,441;0,566;0,697;0,567;0,556;0,495;0,565;1
3506805;"Bocaina";2024;0,372;0,464;0,7;0,716;0,53;0,569;0,534;0,583;1
3506904;"Bofete";2014;0,286;0,457;0,668;0,698;0,401;0,449;0,452;0,535;1
3506904;"Bofete";2016;0,272;0,438;0,863;0,717;0,437;0,511;0,524;0,555;1
3506904;"Bofete";2018;0,327;0,451;0,822;0,721;0,46;0,563;0,536;0,578;1
3506904;"Bofete";2020;0,322;0,439;0,779;0,722;0,479;0,594;0,527;0,585;1
3506904;"Bofete";2022;0,309;0,441;0,781;0,697;0,419;0,556;0,503;0,565;1
3506904;"Bofete";2024;0,344;0,464;0,665;0,716;0,513;0,569;0,507;0,583;1
3507001;"Boituva";2014;0,455;0,457;0,708;0,698;0,491;0,449;0,551;0,535;0
3507001;"Boituva";2016;0,455;0,438;0,737;0,717;0,588;0,511;0,593;0,555;0
3507001;"Boituva";2018;0,474;0,451;0,732;0,721;0,608;0,563;0,605;0,578;0
3507001;"Boituva";2020;0,472;0,439;0,722;0,722;0,612;0,594;0,602;0,585;0
3507001;"Boituva";2022;0,476;0,441;0,681;0,697;0,604;0,556;0,587;0,565;0
3507001;"Boituva";2024;0,366;0,464;0,715;0,716;0,622;0,569;0,568;0,583;1
3507100;"Bom Jesus dos Perdões";2014;0,341;0,457;0,769;0,698;0,487;0,449;0,532;0,535;1
3507100;"Bom Jesus dos Perdões";2016;0,34;0,438;0,732;0,717;0,522;0,511;0,531;0,555;1
3507100;"Bom Jesus dos Perdões";2018;0,387;0,451;0,761;0,721;0,578;0,563;0,575;0,578;1
3507100;"Bom Jesus dos Perdões";2020;0,37;0,439;0,705;0,722;0,572;0,594;0,549;0,585;1
3507100;"Bom Jesus dos Perdões";2022;0,39;0,441;0,645;0,697;0,552;0,556;0,529;0,565;1
3507100;"Bom Jesus dos Perdões";2024;0,417;0,464;0,743;0,716;0,557;0,569;0,572;0,583;1
3507159;"Bom Sucesso de Itararé";2014;0,221;0,457;0,424;0,698;0,366;0,449;0,337;0,535;1
3507159;"Bom Sucesso de Itararé";2016;0,194;0,438;0,61;0,717;0,45;0,511;0,418;0,555;1
3507159;"Bom Sucesso de Itararé";2018;0,226;0,451;0,575;0,721;0,426;0,563;0,409;0,578;1
3507159;"Bom Sucesso de Itararé";2020;0,22;0,439;0,666;0,722;0,59;0,594;0,492;0,585;1
3507159;"Bom Sucesso de Itararé";2022;0,223;0,441;0,754;0,697;0,477;0,556;0,485;0,565;1
3507159;"Bom Sucesso de Itararé";2024;0,235;0,464;0,771;0,716;0,542;0,569;0,516;0,583;1
3507209;"Borá";2014;0,466;0,457;0,769;0,698;0,654;0,449;0,63;0,535;0
3507209;"Borá";2016;0,45;0,438;0,756;0,717;0,643;0,511;0,616;0,555;0
3507209;"Borá";2018;0,462;0,451;0,773;0,721;0,629;0,563;0,621;0,578;0
3507209;"Borá";2020;0,446;0,439;0,841;0,722;0,577;0,594;0,621;0,585;0
3507209;"Borá";2022;0,438;0,441;0,769;0,697;0,493;0,556;0,567;0,565;0
3507209;"Borá";2024;0,446;0,464;0,862;0,716;0,749;0,569;0,686;0,583;0
3507308;"Boracéia";2014;0,41;0,457;0,559;0,698;0,512;0,449;0,494;0,535;1
3507308;"Boracéia";2016;0,402;0,438;0,687;0,717;0,56;0,511;0,55;0,555;1
3507308;"Boracéia";2018;0,446;0,451;0,634;0,721;0,69;0,563;0,59;0,578;0
3507308;"Boracéia";2020;0,448;0,439;0,566;0,722;0,67;0,594;0,561;0,585;1
3507308;"Boracéia";2022;0,447;0,441;0,533;0,697;0,622;0,556;0,534;0,565;1
3507308;"Boracéia";2024;0,489;0,464;0,578;0,716;0,595;0,569;0,554;0,583;1
3507407;"Borborema";2014;0,333;0,457;0,69;0,698;0,434;0,449;0,486;0,535;1
3507407;"Borborema";2016;0,317;0,438;0,791;0,717;0,547;0,511;0,552;0,555;1
3507407;"Borborema";2018;0,348;0,451;0,778;0,721;0,569;0,563;0,565;0,578;1
3507407;"Borborema";2020;0,382;0,439;0,705;0,722;0,643;0,594;0,577;0,585;1
3507407;"Borborema";2022;0,383;0,441;0,676;0,697;0,578;0,556;0,546;0,565;1
3507407;"Borborema";2024;0,375;0,464;0,674;0,716;0,616;0,569;0,555;0,583;1
3507456;"Borebi";2014;0,328;0,457;0,773;0,698;0,454;0,449;0,518;0,535;1
3507456;"Borebi";2016;0,324;0,438;0,831;0,717;0,501;0,511;0,552;0,555;1
3507456;"Borebi";2018;0,358;0,451;0,798;0,721;0,602;0,563;0,586;0,578;0
3507456;"Borebi";2020;0,343;0,439;0,765;0,722;0,57;0,594;0,559;0,585;1
3507456;"Borebi";2022;0,34;0,441;0,615;0,697;0,553;0,556;0,503;0,565;1
3507456;"Borebi";2024;0,382;0,464;0,667;0,716;0,582;0,569;0,544;0,583;1
3507506;"Botucatu";2014;0,414;0,457;0,714;0,698;0,484;0,449;0,537;0,535;0
3507506;"Botucatu";2016;0,398;0,438;0,679;0,717;0,549;0,511;0,542;0,555;1
3507506;"Botucatu";2018;0,416;0,451;0,693;0,721;0,585;0,563;0,565;0,578;1
3507506;"Botucatu";2020;0,403;0,439;0,73;0,722;0,582;0,594;0,572;0,585;1
3507506;"Botucatu";2022;0,406;0,441;0,73;0,697;0,567;0,556;0,568;0,565;0
3507506;"Botucatu";2024;0,436;0,464;0,735;0,716;0,599;0,569;0,59;0,583;0
3507605;"Bragança Paulista";2014;0,402;0,457;0,719;0,698;0,44;0,449;0,52;0,535;1
3507605;"Bragança Paulista";2016;0,387;0,438;0,707;0,717;0,502;0,511;0,532;0,555;1
3507605;"Bragança Paulista";2018;0,411;0,451;0,728;0,721;0,588;0,563;0,576;0,578;1
3507605;"Bragança Paulista";2020;0,404;0,439;0,72;0,722;0,597;0,594;0,574;0,585;1
3507605;"Bragança Paulista";2022;0,402;0,441;0,692;0,697;0,586;0,556;0,56;0,565;1
3507605;"Bragança Paulista";2024;0,42;0,464;0,727;0,716;0,6;0,569;0,582;0,583;1
3507704;"Braúna";2014;0,271;0,457;0,815;0,698;0,433;0,449;0,506;0,535;1
3507704;"Braúna";2016;0,266;0,438;0,874;0,717;0,587;0,511;0,576;0,555;0
3507704;"Braúna";2018;0,297;0,451;0,876;0,721;0,597;0,563;0,59;0,578;0
3507704;"Braúna";2020;0,29;0,439;0,832;0,722;0,621;0,594;0,581;0,585;1
3507704;"Braúna";2022;0,278;0,441;0,722;0,697;0,545;0,556;0,515;0,565;1
3507704;"Braúna";2024;0,306;0,464;0,668;0,716;0,675;0,569;0,55;0,583;1
3507753;"Brejo Alegre";2014;0,498;0,457;0,698;0,698;0,557;0,449;0,584;0,535;0
3507753;"Brejo Alegre";2016;0,479;0,438;0,58;0,717;0,544;0,511;0,534;0,555;1
3507753;"Brejo Alegre";2018;0,35;0,451;0,592;0,721;0,634;0,563;0,525;0,578;1
3507753;"Brejo Alegre";2020;0,312;0,439;0,561;0,722;0,674;0,594;0,516;0,585;1
3507753;"Brejo Alegre";2022;0,327;0,441;0,523;0,697;0,633;0,556;0,494;0,565;1
3507753;"Brejo Alegre";2024;0,354;0,464;0,497;0,716;0,686;0,569;0,512;0,583;1
3507803;"Brodowski";2014;0,35;0,457;0,769;0,698;0,434;0,449;0,518;0,535;1
3507803;"Brodowski";2016;0,343;0,438;0,754;0,717;0,49;0,511;0,529;0,555;1
3507803;"Brodowski";2018;0,364;0,451;0,774;0,721;0,595;0,563;0,578;0,578;1
3507803;"Brodowski";2020;0,368;0,439;0,705;0,722;0,529;0,594;0,534;0,585;1
3507803;"Brodowski";2022;0,357;0,441;0,658;0,697;0,511;0,556;0,509;0,565;1
3507803;"Brodowski";2024;0,383;0,464;0,788;0,716;0,512;0,569;0,561;0,583;1
3507902;"Brotas";2014;0,403;0,457;0,665;0,698;0,432;0,449;0,5;0,535;1
3507902;"Brotas";2016;0,39;0,438;0,708;0,717;0,514;0,511;0,537;0,555;1
3507902;"Brotas";2018;0,417;0,451;0,782;0,721;0,523;0,563;0,574;0,578;1
3507902;"Brotas";2020;0,428;0,439;0,781;0,722;0,563;0,594;0,591;0,585;0
3507902;"Brotas";2022;0,417;0,441;0,66;0,697;0,521;0,556;0,533;0,565;1
3507902;"Brotas";2024;0,447;0,464;0,755;0,716;0,587;0,569;0,596;0,583;0
3508009;"Buri";2014;0,317;0,457;0,629;0,698;0,387;0,449;0,444;0,535;1
3508009;"Buri";2016;0,295;0,438;0,65;0,717;0,47;0,511;0,472;0,555;1
3508009;"Buri";2018;0,319;0,451;0,657;0,721;0,521;0,563;0,499;0,578;1
3508009;"Buri";2020;0,344;0,439;0,644;0,722;0,56;0,594;0,516;0,585;1
3508009;"Buri";2022;0,326;0,441;0,673;0,697;0,501;0,556;0,5;0,565;1
3508009;"Buri";2024;0,354;0,464;0,628;0,716;0,607;0,569;0,53;0,583;1
3508108;"Buritama";2014;0,344;0,457;0,724;0,698;0,494;0,449;0,521;0,535;1
3508108;"Buritama";2016;0,331;0,438;0,707;0,717;0,619;0,511;0,552;0,555;1
